Level,Part of Speech,Word
A2,Nouns,disaster
A2,Nouns,disc
A2,Nouns,discovery
A2,Nouns,discussion
A2,Nouns,disease
A2,Nouns,dish
A2,Nouns,distance
A2,Nouns,district
A2,Nouns,document
A2,Nouns,doubt
A2,Nouns,drama
A2,Nouns,drawer
A2,Nouns,dream
A2,Nouns,drive
A2,Nouns,driver
A2,Nouns,drop
A2,Nouns,drug
A2,Nouns,duty
A2,Nouns,ear
A2,Nouns,earth
A2,Nouns,earthquake
A2,Nouns,economy
A2,Nouns,edge
A2,Nouns,effect
A2,Nouns,effort
A2,Nouns,election
A2,Nouns,electronics
A2,Nouns,element
A2,Nouns,employer
A2,Nouns,employment
A2,Nouns,energy
A2,Nouns,engine
A2,Nouns,engineer
A2,Nouns,engineering
A2,Nouns,enjoyment
A2,Nouns,entrance
A2,Nouns,entry
A2,Nouns,environment
A2,Nouns,equipment
A2,Nouns,error
A2,Nouns,essay
A2,Nouns,event
A2,Nouns,examination
A2,Nouns,exchange
A2,Nouns,excitement
A2,Nouns,exhibition
A2,Nouns,experiment
A2,Nouns,expert
A2,Nouns,explanation
A2,Nouns,expression
A2,Nouns,eye
A2,Nouns,factor
A2,Nouns,factory
A2,Nouns,farming
A2,Nouns,fashion
A2,Nouns,feature
A2,Nouns,feeling
A2,Nouns,female
A2,Nouns,fiction
A2,Nouns,fight
A2,Nouns,figure
A2,Nouns,film
A2,Nouns,final
A2,Nouns,finance
A2,Nouns,finding
A2,Nouns,fitness
A2,Nouns,flag
A2,Nouns,flight
A2,Nouns,flood
A2,Nouns,floor
A2,Nouns,flow
A2,Nouns,focus
A2,Nouns,folk
A2,Nouns,foot
A2,Nouns,force
A2,Nouns,form
A2,Nouns,frame
A2,Nouns,freeze
A2,Nouns,fridge
A2,Nouns,friendship
A2,Nouns,fuel
A2,Nouns,fun
A2,Nouns,furniture
A2,Nouns,gallery
A2,Nouns,gap
A2,Nouns,generation
A2,Nouns,ghost
A2,Nouns,giant
A2,Nouns,glove
A2,Nouns,goal
A2,Nouns,government
A2,Nouns,graduate
A2,Nouns,grain
A2,Nouns,grammar
A2,Nouns,ground
A2,Nouns,guard
A2,Nouns,guest
A2,Nouns,gun
A2,Nouns,guy
A2,Nouns,habit
A2,Nouns,hand
A2,Nouns,handle
A2,Nouns,happiness
A2,Nouns,harbor
A2,Nouns,hardware
A2,Nouns,hate
A2,Nouns,headache
A2,Nouns,health
A2,Nouns,heat
A2,Nouns,heating
A2,Nouns,history
A2,Nouns,hole
A2,Nouns,hope
A2,Nouns,host
A2,Nouns,housing
A2,Nouns,hunger
A2,Nouns,hunting
A2,Nouns,hurry
A2,Nouns,husband
A2,Nouns,identification
A2,Nouns,identity
A2,Nouns,image
A2,Nouns,imagination
A2,Nouns,impact
A2,Nouns,importance
A2,Nouns,impression
A2,Nouns,inch
A2,Nouns,individual
A2,Nouns,industry
A2,Nouns,infection
A2,Nouns,inflation
A2,Nouns,influence
A2,Nouns,insect
A2,Nouns,instance
A2,Nouns,instrument
A2,Nouns,insurance
A2,Nouns,intelligence
A2,Nouns,intention
A2,Nouns,interest
A2,Nouns,interior
A2,Nouns,internal
A2,Nouns,interview
A2,Nouns,introduction
A2,Nouns,invention
A2,Nouns,inventor
A2,Nouns,investigation
A2,Nouns,investment
A2,Nouns,invitation
A2,Nouns,issue
A2,Nouns,jail
A2,Nouns,join
A2,Nouns,journal
A2,Nouns,journey
A2,Nouns,joy
A2,Nouns,judgment
A2,Nouns,jungle
A2,Nouns,jury
A2,Nouns,keep
A2,Nouns,kick
A2,Nouns,kid
A2,Nouns,kilometer
A2,Nouns,kind
A2,Nouns,king
A2,Nouns,kiss
A2,Nouns,knock
A2,Nouns,knowledge
A2,Nouns,lab
A2,Nouns,label
A2,Nouns,laboratory
A2,Nouns,lady
A2,Nouns,land
A2,Nouns,landscape
A2,Nouns,law
A2,Nouns,layer
A2,Nouns,leader
A2,Nouns,league
A2,Nouns,lecture
A2,Nouns,leg
A2,Nouns,legend
A2,Nouns,length
A2,Nouns,lens
A2,Nouns,lesson
A2,Nouns,letter
A2,Nouns,license
A2,Nouns,lid
A2,Nouns,lighting
A2,Nouns,limit
A2,Nouns,line
A2,Nouns,link
A2,Nouns,liter
A2,Nouns,literature
A2,Nouns,load
A2,Nouns,loan
A2,Nouns,local
A2,Nouns,location
A2,Nouns,lock
A2,Nouns,logo
A2,Nouns,lord
A2,Nouns,loss
A2,Nouns,lot
A2,Nouns,lover
A2,Nouns,luck
A2,Nouns,machine
A2,Nouns,machinery
A2,Nouns,magic
A2,Nouns,mail
A2,Nouns,main
A2,Nouns,management
A2,Nouns,manager
A2,Nouns,manner
A2,Nouns,manufacturer
A2,Nouns,manufacturing
A2,Nouns,mark
A2,Nouns,marketing
A2,Nouns,marriage
A2,Nouns,mass
A2,Nouns,master
A2,Nouns,mate
A2,Nouns,material
A2,Nouns,mathematics
A2,Nouns,matter
A2,Nouns,maximum
A2,Nouns,meaning
A2,Nouns,measure
A2,Nouns,measurement
A2,Nouns,meat
A2,Nouns,mechanic
A2,Nouns,media
A2,Nouns,medium
A2,Nouns,meeting
A2,Nouns,member
A2,Nouns,memory
A2,Nouns,mention
A2,Nouns,mess
A2,Nouns,meter
A2,Nouns,method
A2,Nouns,midnight
A2,Nouns,might
A2,Nouns,mile
A2,Nouns,military
A2,Nouns,mind
A2,Nouns,mineral
A2,Nouns,minimum
A2,Nouns,minister
A2,Nouns,ministry
A2,Nouns,minor
A2,Nouns,minority
A2,Nouns,mirror
A2,Nouns,miss
A2,Nouns,missing
A2,Nouns,mission
A2,Nouns,mix
A2,Nouns,mixture
A2,Nouns,mobile
A2,Nouns,model
A2,Nouns,modern
A2,Nouns,moment
A2,Nouns,mood
A2,Nouns,mouth
A2,Nouns,movement
A2,Nouns,murder
A2,Nouns,music
A2,Nouns,musical
A2,Nouns,narrative
A2,Nouns,nation
A2,Nouns,national
A2,Nouns,needle
A2,Nouns,nerve
A2,Nouns,newspaper
A2,Nouns,nightmare
A2,Nouns,noon
A2,Nouns,north
A2,Nouns,northern
A2,Nouns,nose
A2,Nouns,note
A2,Nouns,nothing
A2,Nouns,notice
A2,Nouns,novel
A2,Nouns,novelist
A2,Nouns,number
A2,Nouns,objective
A2,Nouns,observation
A2,Nouns,ocean
A2,Nouns,offer
A2,Nouns,officer
A2,Nouns,official
A2,Nouns,oil
A2,Nouns,olympics
A2,Nouns,opening
A2,Nouns,opera
A2,Nouns,operation
A2,Nouns,opponent
A2,Nouns,opportunity
A2,Nouns,order
A2,Nouns,organization
A2,Nouns,organizer
A2,Nouns,original
A2,Nouns,other
A2,Nouns,owner
A2,Nouns,oxygen
A2,Nouns,packet
A2,Nouns,page
A2,Nouns,paint
A2,Nouns,painter
A2,Nouns,pair
A2,Nouns,panel
A2,Nouns,paragraph
A2,Nouns,parent
A2,Nouns,parliament
A2,Nouns,part
A2,Nouns,partner
A2,Nouns,passage
A2,Nouns,passenger
A2,Nouns,passion
A2,Nouns,passport
A2,Nouns,path
A2,Nouns,pattern
A2,Nouns,payment
A2,Nouns,penny
A2,Nouns,pension
A2,Nouns,percentage
A2,Nouns,performance
A2,Nouns,performer
A2,Nouns,period
A2,Nouns,permission
A2,Nouns,personnel
A2,Nouns,perspective
A2,Nouns,pet
A2,Nouns,petrol
A2,Nouns,phase
A2,Nouns,phenomenon
A2,Nouns,philosophy
A2,Nouns,photograph
A2,Nouns,photography
A2,Nouns,phrase
A2,Nouns,physics
A2,Nouns,picture
A2,Nouns,piece
A2,Nouns,pile
A2,Nouns,pilot
A2,Nouns,pin
A2,Nouns,pipe
A2,Nouns,pitch
A2,Nouns,place
A2,Nouns,plan
A2,Nouns,player
A2,Nouns,pleasure
A2,Nouns,plenty
A2,Nouns,plot
A2,Nouns,pocket
A2,Nouns,poem
A2,Nouns,poet
A2,Nouns,poetry
A2,Nouns,pole
A2,Nouns,policeman
A2,Nouns,policy
A2,Nouns,politeness
A2,Nouns,politician
A2,Nouns,politics
A2,Nouns,pollution
A2,Nouns,population
A2,Nouns,port
A2,Nouns,position
A2,Nouns,positive
A2,Nouns,possession
A2,Nouns,possibility
A2,Nouns,potential
A2,Nouns,pound
A2,Nouns,powder
A2,Nouns,power
A2,Nouns,practice
A2,Nouns,praise
A2,Nouns,prayer
A2,Nouns,preparation
A2,Nouns,presence
A2,Nouns,presentation
A2,Nouns,president
A2,Nouns,press
A2,Nouns,price
A2,Nouns,pride
A2,Nouns,primary
A2,Nouns,prince
A2,Nouns,princess
A2,Nouns,principal
A2,Nouns,principle
A2,Nouns,print
A2,Nouns,printing
A2,Nouns,priority
A2,Nouns,prison
A2,Nouns,prisoner
A2,Nouns,private
A2,Nouns,prize
A2,Nouns,process
A2,Nouns,produce
A2,Nouns,producer
A2,Nouns,product
A2,Nouns,production
A2,Nouns,profession
A2,Nouns,professional
A2,Nouns,profile
A2,Nouns,profit
A2,Nouns,program
A2,Nouns,promise
A2,Nouns,promotion
A2,Nouns,proof
A2,Nouns,proportion
A2,Nouns,proposal
A2,Nouns,prospect
A2,Nouns,protection
A2,Nouns,protein
A2,Nouns,protest
A2,Nouns,psychology
A2,Nouns,publication
A2,Nouns,publicity
A2,Nouns,publisher
A2,Nouns,publishing
A2,Nouns,punishment
A2,Nouns,purchase
A2,Nouns,pure
A2,Nouns,purpose
A2,Nouns,quality
A2,Nouns,quantity
A2,Nouns,question
A2,Nouns,queue
A2,Nouns,race
A2,Nouns,racing
A2,Nouns,radio
A2,Nouns,railway
A2,Nouns,rain
A2,Nouns,range
A2,Nouns,rank
A2,Nouns,rate
A2,Nouns,ratio
A2,Nouns,reaction
A2,Nouns,reader
A2,Nouns,reality
A2,Nouns,reason
A2,Nouns,receiver
A2,Nouns,reception
A2,Nouns,recipe
A2,Nouns,recognition
A2,Nouns,record
A2,Nouns,recording
A2,Nouns,recovery
A2,Nouns,reduction
A2,Nouns,reference
A2,Nouns,reflection
A2,Nouns,reform
A2,Nouns,register
A2,Nouns,regret
A2,Nouns,regular
A2,Nouns,regulation
A2,Nouns,relation
A2,Nouns,relative
A2,Nouns,relief
A2,Nouns,religion
A2,Nouns,remainder
A2,Nouns,remains
A2,Nouns,remark
A2,Nouns,remedy
A2,Nouns,removal
A2,Nouns,rent
A2,Nouns,replacement
A2,Nouns,reply
A2,Nouns,reporter
A2,Nouns,representation
A2,Nouns,representative
A2,Nouns,republic
A2,Nouns,reputation
A2,Nouns,request
A2,Nouns,requirement
A2,Nouns,rescue
A2,Nouns,research
A2,Nouns,researcher
A2,Nouns,reservation
A2,Nouns,reserve
A2,Nouns,residence
A2,Nouns,resident
A2,Nouns,resign
A2,Nouns,resignation
A2,Nouns,resolution
A2,Nouns,respect
A2,Nouns,response
A2,Nouns,responsibility
A2,Nouns,restoration
A2,Nouns,result
A2,Nouns,reveal
A2,Nouns,reverse
A2,Nouns,review
A2,Nouns,revision
A2,Nouns,revolution
A2,Nouns,reward
A2,Nouns,richness
A2,Nouns,ride
A2,Nouns,rider
A2,Nouns,riding
A2,Nouns,rise
A2,Nouns,rival
A2,Nouns,road
A2,Nouns,robot
A2,Nouns,role
A2,Nouns,romance
A2,Nouns,roof
A2,Nouns,room
A2,Nouns,route
A2,Nouns,row
A2,Nouns,royal
A2,Nouns,rubbish
A2,Nouns,rule
A2,Nouns,runner
A2,Nouns,rural
A2,Nouns,rush
A2,Nouns,sail
A2,Nouns,sailing
A2,Nouns,sailor
A2,Nouns,saint
A2,Nouns,salary
A2,Nouns,salt
A2,Nouns,sample
A2,Nouns,satellite
A2,Nouns,satisfaction
A2,Nouns,savings
A2,Nouns,scale
A2,Nouns,scandal
A2,Nouns,scare
A2,Nouns,scene
A2,Nouns,scheme
A2,Nouns,scholar
A2,Nouns,schooling
A2,Nouns,science
A2,Nouns,scientist
A2,Nouns,score
A2,Nouns,scream
A2,Nouns,script
A2,Nouns,sea
A2,Nouns,season
A2,Nouns,seat
A2,Nouns,secondary
A2,Nouns,section
A2,Nouns,sector
A2,Nouns,selection
A2,Nouns,self
A2,Nouns,seller
A2,Nouns,seminar
A2,Nouns,senate
A2,Nouns,senator
A2,Nouns,senior
A2,Nouns,sense
A2,Nouns,sensitivity
A2,Nouns,sentence
A2,Nouns,separation
A2,Nouns,sequence
A2,Nouns,series
A2,Nouns,servant
A2,Nouns,service
A2,Nouns,session
A2,Nouns,set
A2,Nouns,settlement
A2,Nouns,shadow
A2,Nouns,shake
A2,Nouns,shame
A2,Nouns,shelf
A2,Nouns,shift
A2,Nouns,shock
A2,Nouns,shoe
A2,Nouns,shooting
A2,Nouns,shot
A2,Nouns,side
A2,Nouns,sigh
A2,Nouns,signal
A2,Nouns,signature
A2,Nouns,significance
A2,Nouns,silence
A2,Nouns,silk
A2,Nouns,similarity
A2,Nouns,simple
A2,Nouns,sin
A2,Nouns,singer
A2,Nouns,singing
A2,Nouns,sink
A2,Nouns,sir
A2,Nouns,site
A2,Nouns,situation
A2,Nouns,skill
A2,Nouns,slave
A2,Nouns,slope
A2,Nouns,smoking
A2,Nouns,society
A2,Nouns,sock
A2,Nouns,soldier
A2,Nouns,solid
A2,Nouns,solution
A2,Nouns,son
A2,Nouns,sort
A2,Nouns,soul
A2,Nouns,sound
A2,Nouns,source
A2,Nouns,south
A2,Nouns,southern
A2,Nouns,space
A2,Nouns,special
A2,Nouns,specialist
A2,Nouns,species
A2,Nouns,speed
A2,Nouns,spelling
A2,Nouns,spending
A2,Nouns,spirit
A2,Nouns,spot
A2,Nouns,spread
A2,Nouns,stable
A2,Nouns,staff
A2,Nouns,stage
A2,Nouns,stain
A2,Nouns,stairs
A2,Nouns,stamp
A2,Nouns,standard
A2,Nouns,stare
A2,Nouns,starter
A2,Nouns,statement
A2,Nouns,station
A2,Nouns,status
A2,Nouns,stay
A2,Nouns,steak
A2,Nouns,steel
A2,Nouns,step
A2,Nouns,storage
A2,Nouns,storm
A2,Nouns,strategy
A2,Nouns,street
A2,Nouns,stress
A2,Nouns,strike
A2,Nouns,string
A2,Nouns,stroke
A2,Nouns,structure
A2,Nouns,struggle
A2,Nouns,studio
A2,Nouns,study
A2,Nouns,style
A2,Nouns,subject
A2,Nouns,substance
A2,Nouns,substitute
A2,Nouns,suck
A2,Nouns,sugar
A2,Nouns,suggestion
A2,Nouns,suit
A2,Nouns,sum
A2,Nouns,sun
A2,Nouns,sunlight
A2,Nouns,supermarket
A2,Nouns,supply
A2,Nouns,supporter
A2,Nouns,surface
A2,Nouns,surgery
A2,Nouns,survey
A2,Nouns,survival
A2,Nouns,survivor
A2,Nouns,suspect
A2,Nouns,suspicion
A2,Nouns,sweep
A2,Nouns,sword
A2,Nouns,symbol
A2,Nouns,sympathy
A2,Nouns,system
A2,Nouns,tail
A2,Nouns,talent
A2,Nouns,target
A2,Nouns,task
A2,Nouns,tax
A2,Nouns,teaching
A2,Nouns,team
A2,Nouns,tear
A2,Nouns,technique
A2,Nouns,telephone
A2,Nouns,television
A2,Nouns,temple
A2,Nouns,ten
A2,Nouns,tendency
A2,Nouns,tension
A2,Nouns,tent
A2,Nouns,term
A2,Nouns,terrace
A2,Nouns,theme
A2,Nouns,thing
A2,Nouns,thirst
A2,Nouns,timber
A2,Nouns,tin
A2,Nouns,title
A2,Nouns,tool
A2,Nouns,top
A2,Nouns,topic
A2,Nouns,total
A2,Nouns,tour
A2,Nouns,tourism
A2,Nouns,tourist
A2,Nouns,tournament
A2,Nouns,tower
A2,Nouns,trade
A2,Nouns,tradition
A2,Nouns,traffic
A2,Nouns,training
A2,Nouns,transfer
A2,Nouns,transformation
A2,Nouns,transition
A2,Nouns,translation
A2,Nouns,transmission
A2,Nouns,trap
A2,Nouns,travel
A2,Nouns,traveler
A2,Nouns,treasure
A2,Nouns,treatment
A2,Nouns,trend
A2,Nouns,trial
A2,Nouns,tribe
A2,Nouns,trick
A2,Nouns,trip
A2,Nouns,triumph
A2,Nouns,troop
A2,Nouns,trouble
A2,Nouns,tune
A2,Nouns,tunnel
A2,Nouns,twin
A2,Nouns,type
A2,Nouns,unemployment
A2,Nouns,union
A2,Nouns,unit
A2,Nouns,universe
A2,Nouns,university
A2,Nouns,update
A2,Nouns,use
A2,Nouns,user
A2,Nouns,vacation
A2,Nouns,value
A2,Nouns,variation
A2,Nouns,variety
A2,Nouns,vegetable
A2,Nouns,vehicle
A2,Nouns,version
A2,Nouns,victim
A2,Nouns,victory
A2,Nouns,view
A2,Nouns,viewer
A2,Nouns,violence
A2,Nouns,virtue
A2,Nouns,virus
A2,Nouns,voice
A2,Nouns,vote
A2,Nouns,voter
A2,Nouns,voyage
A2,Nouns,wage
A2,Nouns,wall
A2,Nouns,waste
A2,Nouns,way
A2,Nouns,wealth
A2,Nouns,weapon
A2,Nouns,wedding
A2,Nouns,week
A2,Nouns,welfare
A2,Nouns,west
A2,Nouns,wheel
A2,Nouns,whip
A2,Nouns,width
A2,Nouns,wife
A2,Nouns,wild
A2,Nouns,wine
A2,Nouns,wing
A2,Nouns,winner
A2,Nouns,wisdom
A2,Nouns,wish
A2,Nouns,witness
A2,Nouns,wool
A2,Nouns,word
A2,Nouns,workshop
A2,Nouns,world
A2,Nouns,worm
A2,Nouns,worry
A2,Nouns,writer
A2,Nouns,writing
A2,Nouns,yard
A2,Nouns,youth
A2,Verbs,ability
A2,Verbs,accept
A2,Verbs,achieve
A2,Verbs,act
A2,Verbs,add
A2,Verbs,admire
A2,Verbs,admit
A2,Verbs,advertise
A2,Verbs,afford
A2,Verbs,allow
A2,Verbs,appear
A2,Verbs,apply
A2,Verbs,argue
A2,Verbs,arrest
A2,Verbs,attack
A2,Verbs,attract
A2,Verbs,avoid
A2,Verbs,base
A2,Verbs,beat
A2,Verbs,become
A2,Verbs,begin
A2,Verbs,behave
A2,Verbs,blow
A2,Verbs,borrow
A2,Verbs,bother
A2,Verbs,camp
A2,Verbs,care
A2,Verbs,cause
A2,Verbs,celebrate
A2,Verbs,change
A2,Verbs,charge
A2,Verbs,chat
A2,Verbs,choose
A2,Verbs,combine
A2,Verbs,comfort
A2,Verbs,compare
A2,Verbs,complain
A2,Verbs,complete
A2,Verbs,concentrate
A2,Verbs,conclude
A2,Verbs,confirm
A2,Verbs,connect
A2,Verbs,consider
A2,Verbs,consist
A2,Verbs,contain
A2,Verbs,control
A2,Verbs,copy
A2,Verbs,correct
A2,Verbs,count
A2,Verbs,cover
A2,Verbs,create
A2,Verbs,cross
A2,Verbs,cry
A2,Verbs,cycle
A2,Verbs,damage
A2,Verbs,deal
A2,Verbs,define
A2,Verbs,deliver
A2,Verbs,depend
A2,Verbs,design
A2,Verbs,develop
A2,Verbs,die
A2,Verbs,differ
A2,Verbs,direct
A2,Verbs,divide
A2,Verbs,doubt
A2,Verbs,dream
A2,Verbs,drive
A2,Verbs,drop
A2,Verbs,earn
A2,Verbs,edit
A2,Verbs,elect
A2,Verbs,emphasize
A2,Verbs,employ
A2,Verbs,encourage
A2,Verbs,end
A2,Verbs,enter
A2,Verbs,escape
A2,Verbs,examine
A2,Verbs,excite
A2,Verbs,exist
A2,Verbs,expect
A2,Verbs,explain
A2,Verbs,explore
A2,Verbs,extend
A2,Verbs,fail
A2,Verbs,fight
A2,Verbs,fill
A2,Verbs,find
A2,Verbs,fit
A2,Verbs,fix
A2,Verbs,fly
A2,Verbs,focus
A2,Verbs,forbid
A2,Verbs,force
A2,Verbs,form
A2,Verbs,freeze
A2,Verbs,frighten
A2,Verbs,gain
A2,Verbs,govern
A2,Verbs,graduate
A2,Verbs,greet
A2,Verbs,grow
A2,Verbs,guess
A2,Verbs,handle
A2,Verbs,hang
A2,Verbs,happen
A2,Verbs,hate
A2,Verbs,head
A2,Verbs,heal
A2,Verbs,heat
A2,Verbs,hide
A2,Verbs,hire
A2,Verbs,hope
A2,Verbs,hunt
A2,Verbs,hurry
A2,Verbs,identify
A2,Verbs,ignore
A2,Verbs,improve
A2,Verbs,include
A2,Verbs,increase
A2,Verbs,indicate
A2,Verbs,influence
A2,Verbs,inform
A2,Verbs,inject
A2,Verbs,injure
A2,Verbs,insist
A2,Verbs,intend
A2,Verbs,interest
A2,Verbs,interrupt
A2,Verbs,introduce
A2,Verbs,invent
A2,Verbs,invite
A2,Verbs,involve
A2,Verbs,issue
A2,Verbs,join
A2,Verbs,keep
A2,Verbs,kick
A2,Verbs,kill
A2,Verbs,kiss
A2,Verbs,knock
A2,Verbs,label
A2,Verbs,lay
A2,Verbs,leave
A2,Verbs,lend
A2,Verbs,let
A2,Verbs,limit
A2,Verbs,link
A2,Verbs,live
A2,Verbs,load
A2,Verbs,lock
A2,Verbs,lose
A2,Verbs,low
A2,Verbs,mail
A2,Verbs,main
A2,Verbs,maintain
A2,Verbs,manage
A2,Verbs,mark
A2,Verbs,marry
A2,Verbs,matter
A2,Verbs,mean
A2,Verbs,measure
A2,Verbs,meet
A2,Verbs,mention
A2,Verbs,mind
A2,Verbs,miss
A2,Verbs,mix
A2,Verbs,murder
A2,Verbs,must
A2,Verbs,note
A2,Verbs,notice
A2,Verbs,number
A2,Verbs,obey
A2,Verbs,obtain
A2,Verbs,occur
A2,Verbs,offer
A2,Verbs,operate
A2,Verbs,order
A2,Verbs,ought
A2,Verbs,paint
A2,Verbs,part
A2,Verbs,perform
A2,Verbs,permit
A2,Verbs,persuade
A2,Verbs,photograph
A2,Verbs,picture
A2,Verbs,place
A2,Verbs,plan
A2,Verbs,practice
A2,Verbs,praise
A2,Verbs,pray
A2,Verbs,predict
A2,Verbs,prepare
A2,Verbs,press
A2,Verbs,prevent
A2,Verbs,print
A2,Verbs,produce
A2,Verbs,program
A2,Verbs,promise
A2,Verbs,promote
A2,Verbs,pronounce
A2,Verbs,protect
A2,Verbs,protest
A2,Verbs,prove
A2,Verbs,provide
A2,Verbs,publish
A2,Verbs,punish
A2,Verbs,purchase
A2,Verbs,put
A2,Verbs,qualify
A2,Verbs,question
A2,Verbs,quit
A2,Verbs,rang
A2,Verbs,realize
A2,Verbs,receive
A2,Verbs,recognize
A2,Verbs,recommend
A2,Verbs,record
A2,Verbs,reduce
A2,Verbs,refer
A2,Verbs,reflect
A2,Verbs,refuse
A2,Verbs,regard
A2,Verbs,register
A2,Verbs,regret
A2,Verbs,relate
A2,Verbs,relax
A2,Verbs,release
A2,Verbs,remain
A2,Verbs,remind
A2,Verbs,remove
A2,Verbs,rent
A2,Verbs,repeat
A2,Verbs,replace
A2,Verbs,reply
A2,Verbs,represent
A2,Verbs,request
A2,Verbs,require
A2,Verbs,rescue
A2,Verbs,research
A2,Verbs,reserve
A2,Verbs,resign
A2,Verbs,resist
A2,Verbs,respect
A2,Verbs,respond
A2,Verbs,result
A2,Verbs,retire
A2,Verbs,reveal
A2,Verbs,review
A2,Verbs,revise
A2,Verbs,ride
A2,Verbs,rise
A2,Verbs,rob
A2,Verbs,row
A2,Verbs,rule
A2,Verbs,rush
A2,Verbs,sail
A2,Verbs,satisfy
A2,Verbs,save
A2,Verbs,scare
A2,Verbs,score
A2,Verbs,scream
A2,Verbs,seat
A2,Verbs,seem
A2,Verbs,select
A2,Verbs,send
A2,Verbs,set
A2,Verbs,settle
A2,Verbs,shake
A2,Verbs,shine
A2,Verbs,shoot
A2,Verbs,shut
A2,Verbs,sigh
A2,Verbs,signal
A2,Verbs,sink
A2,Verbs,slip
A2,Verbs,solve
A2,Verbs,sound
A2,Verbs,spare
A2,Verbs,spend
A2,Verbs,split
A2,Verbs,spoil
A2,Verbs,spot
A2,Verbs,spread
A2,Verbs,stare
A2,Verbs,stay
A2,Verbs,steal
A2,Verbs,steer
A2,Verbs,step
A2,Verbs,stir
A2,Verbs,strike
A2,Verbs,study
A2,Verbs,succeed
A2,Verbs,suck
A2,Verbs,suffer
A2,Verbs,suit
A2,Verbs,supply
A2,Verbs,suppose
A2,Verbs,surround
A2,Verbs,survive
A2,Verbs,suspect
A2,Verbs,swear
A2,Verbs,sweep
A2,Verbs,swim
A2,Verbs,tear
A2,Verbs,tend
A2,Verbs,transfer
A2,Verbs,translate
A2,Verbs,travel
A2,Verbs,treat
A2,Verbs,type
A2,Verbs,understand
A2,Verbs,unite
A2,Verbs,update
A2,Verbs,upset
A2,Verbs,use
A2,Verbs,value
A2,Verbs,vary
A2,Verbs,view
A2,Verbs,vote
A2,Verbs,waste
A2,Verbs,wear
A2,Verbs,weigh
A2,Verbs,wish
A2,Verbs,worry
B1,Adjectives,FALSE
B1,Adjectives,TRUE
B1,Adjectives,absolute
B1,Adjectives,academic
B1,Adjectives,accompanied
B1,Adjectives,accurate
B1,Adjectives,additional
B1,Adjectives,administrative
B1,Adjectives,advanced
B1,Adjectives,affordable
B1,Adjectives,aged
B1,Adjectives,alike
B1,Adjectives,alive
B1,Adjectives,ambitious
B1,Adjectives,amusing
B1,Adjectives,ancient
B1,Adjectives,annual
B1,Adjectives,apparent
B1,Adjectives,appropriate
B1,Adjectives,artificial
B1,Adjectives,artistic
B1,Adjectives,ashamed
B1,Adjectives,asleep
B1,Adjectives,assistant
B1,Adjectives,atomic
B1,Adjectives,attractive
B1,Adjectives,automatic
B1,Adjectives,available
B1,Adjectives,basic
B1,Adjectives,beneficial
B1,Adjectives,best-selling
B1,Adjectives,biological
B1,Adjectives,bitter
B1,Adjectives,blank
B1,Adjectives,blind
B1,Adjectives,blonde
B1,Adjectives,busy
B1,Adjectives,capable
B1,Adjectives,careful
B1,Adjectives,careless
B1,Adjectives,casual
B1,Adjectives,central
B1,Adjectives,certain
B1,Adjectives,challenging
